zip_file,log_file,latitude,longitude,timestamp
All2024-06-24-20-15-17+0500.zip,aplog.13,41.33140422,69.36497555,06-24 18:15:25.546
All2024-06-24-20-15-17+0500.zip,aplog.13,41.33139977,69.36497469,06-24 18:15:35.554
All2024-06-24-20-15-17+0500.zip,aplog.13,41.33139931,69.3649744,06-24 18:15:45.558
All2024-06-24-20-15-17+0500.zip,aplog.14,41.33195417,69.36399379,06-24 18:14:15.563
All2024-06-24-20-15-17+0500.zip,aplog.14,41.33195663,69.36399074,06-24 18:14:25.574
All2024-06-24-20-15-17+0500.zip,aplog.14,41.33195672,69.36398936,06-24 18:14:35.550
All2024-06-24-20-15-17+0500.zip,aplog.14,41.33195677,69.36398907,06-24 18:14:45.573
All2024-06-24-20-15-17+0500.zip,aplog.15,41.33403932,69.36129777,06-24 18:10:55.545
All2024-06-24-20-15-17+0500.zip,aplog.15,41.33392477,69.36136108,06-24 18:11:05.550
All2024-06-24-20-15-17+0500.zip,aplog.15,41.33325974,69.36239149,06-24 18:11:15.552
All2024-06-24-20-15-17+0500.zip,aplog.15,41.33260888,69.36301131,06-24 18:11:25.553
All2024-06-24-20-15-17+0500.zip,aplog.15,41.33205203,69.36390905,06-24 18:11:35.553
All2024-06-24-20-15-17+0500.zip,aplog.15,41.33194939,69.36398801,06-24 18:11:45.549
All2024-06-24-20-15-17+0500.zip,aplog.16,41.33344236,69.36338839,06-24 18:10:05.575
All2024-06-24-20-15-17+0500.zip,aplog.16,41.33370449,69.36304808,06-24 18:10:15.566
All2024-06-24-20-15-17+0500.zip,aplog.16,41.33390302,69.36275097,06-24 18:10:25.560
All2024-06-24-20-15-17+0500.zip,aplog.16,41.33428002,69.3621283,06-24 18:10:35.549
All2024-06-24-20-15-17+0500.zip,aplog.16,41.33443098,69.36169455,06-24 18:10:45.550
All2024-06-24-20-15-17+0500.zip,aplog.17,41.33419873,69.36227009,06-24 16:52:08.560
All2024-06-24-20-15-17+0500.zip,aplog.17,41.33377005,69.36292259,06-24 16:52:18.558
All2024-06-24-20-15-17+0500.zip,aplog.18,41.33681505,69.35684866,06-24 16:50:58.559
All2024-06-24-20-15-17+0500.zip,aplog.18,41.33591227,69.35818332,06-24 16:51:08.555
All2024-06-24-20-15-17+0500.zip,aplog.18,41.33511448,69.35946912,06-24 16:51:18.571
All2024-06-24-20-15-17+0500.zip,aplog.18,41.33500836,69.3596264,06-24 16:51:28.563
All2024-06-24-20-15-17+0500.zip,aplog.18,41.3345924,69.36007568,06-24 16:51:38.553
All2024-06-24-20-15-17+0500.zip,aplog.18,41.33407511,69.3610513,06-24 16:51:48.558
All2024-06-24-20-15-17+0500.zip,aplog.18,41.33439917,69.36165108,06-24 16:51:58.561
All2024-06-24-20-15-17+0500.zip,aplog.19,41.33177905,69.34965344,06-24 16:49:38.576
All2024-06-24-20-15-17+0500.zip,aplog.19,41.3329226,69.35082718,06-24 16:49:48.564
All2024-06-24-20-15-17+0500.zip,aplog.19,41.33392324,69.35189813,06-24 16:49:58.563
All2024-06-24-20-15-17+0500.zip,aplog.19,41.33487285,69.3529307,06-24 16:50:08.560
All2024-06-24-20-15-17+0500.zip,aplog.19,41.33576046,69.35388257,06-24 16:50:18.563
All2024-06-24-20-15-17+0500.zip,aplog.19,41.3364781,69.35467349,06-24 16:50:28.566
All2024-06-24-20-15-17+0500.zip,aplog.19,41.3369194,69.355172,06-24 16:50:38.563
All2024-06-24-20-15-17+0500.zip,aplog.19,41.33740346,69.35588146,06-24 16:50:48.556
All2024-06-24-20-15-17+0500.zip,aplog.20,41.32792707,69.34231715,06-24 16:48:28.583
All2024-06-24-20-15-17+0500.zip,aplog.20,41.32798177,69.34286525,06-24 16:48:38.565
All2024-06-24-20-15-17+0500.zip,aplog.20,41.3281153,69.34371896,06-24 16:48:48.577
All2024-06-24-20-15-17+0500.zip,aplog.20,41.32848938,69.34505805,06-24 16:48:58.556
All2024-06-24-20-15-17+0500.zip,aplog.20,41.32926126,69.34622075,06-24 16:49:08.549
All2024-06-24-20-15-17+0500.zip,aplog.20,41.33004614,69.34730222,06-24 16:49:18.555
All2024-06-24-20-15-17+0500.zip,aplog.20,41.33091374,69.34850683,06-24 16:49:28.582
All2024-06-24-20-15-17+0500.zip,aplog.21,41.32689351,69.33486349,06-24 16:47:08.554
All2024-06-24-20-15-17+0500.zip,aplog.21,41.32698704,69.33561135,06-24 16:47:18.591
All2024-06-24-20-15-17+0500.zip,aplog.21,41.32703632,69.33587139,06-24 16:47:28.583
All2024-06-24-20-15-17+0500.zip,aplog.21,41.32704031,69.33586764,06-24 16:47:38.579
All2024-06-24-20-15-17+0500.zip,aplog.21,41.32704059,69.33586764,06-24 16:47:48.583
All2024-06-24-20-15-17+0500.zip,aplog.21,41.32718612,69.33677198,06-24 16:47:58.578
All2024-06-24-20-15-17+0500.zip,aplog.21,41.32741817,69.33868713,06-24 16:48:08.560
All2024-06-24-20-15-17+0500.zip,aplog.21,41.32766516,69.34035469,06-24 16:48:18.588
All2024-06-24-20-15-17+0500.zip,aplog.22,41.32512911,69.3327543,06-24 16:45:58.578
All2024-06-24-20-15-17+0500.zip,aplog.22,41.32587885,69.33258856,06-24 16:46:08.558
All2024-06-24-20-15-17+0500.zip,aplog.22,41.326223,69.33251328,06-24 16:46:18.557
All2024-06-24-20-15-17+0500.zip,aplog.22,41.32627309,69.33248796,06-24 16:46:28.554
All2024-06-24-20-15-17+0500.zip,aplog.22,41.32629656,69.33248485,06-24 16:46:38.558
All2024-06-24-20-15-17+0500.zip,aplog.22,41.32646313,69.33245409,06-24 16:46:48.578
All2024-06-24-20-15-17+0500.zip,aplog.22,41.32669396,69.33350191,06-24 16:46:58.560
All2024-06-24-20-15-17+0500.zip,aplog.23,41.31647759,69.33694018,06-24 16:44:38.560
All2024-06-24-20-15-17+0500.zip,aplog.23,41.3170841,69.33616523,06-24 16:44:48.558
All2024-06-24-20-15-17+0500.zip,aplog.23,41.31782643,69.33513205,06-24 16:44:58.583
All2024-06-24-20-15-17+0500.zip,aplog.23,41.31874595,69.33436543,06-24 16:45:08.561
All2024-06-24-20-15-17+0500.zip,aplog.23,41.31997556,69.33405955,06-24 16:45:18.568
All2024-06-24-20-15-17+0500.zip,aplog.23,41.32115064,69.33376567,06-24 16:45:28.557
All2024-06-24-20-15-17+0500.zip,aplog.23,41.32247218,69.33343746,06-24 16:45:38.590
All2024-06-24-20-15-17+0500.zip,aplog.23,41.3239031,69.33307497,06-24 16:45:48.556
All2024-06-24-20-15-17+0500.zip,aplog.24,41.3209558,69.34348748,06-24 16:43:28.569
All2024-06-24-20-15-17+0500.zip,aplog.24,41.32028065,69.34255438,06-24 16:43:38.569
All2024-06-24-20-15-17+0500.zip,aplog.24,41.31935161,69.34125178,06-24 16:43:48.580
All2024-06-24-20-15-17+0500.zip,aplog.24,41.31841838,69.33997557,06-24 16:43:58.561
All2024-06-24-20-15-17+0500.zip,aplog.24,41.3175237,69.33876262,06-24 16:44:08.562
All2024-06-24-20-15-17+0500.zip,aplog.24,41.31678216,69.33771187,06-24 16:44:18.564
All2024-06-24-20-15-17+0500.zip,aplog.24,41.31647992,69.33729969,06-24 16:44:28.554
All2024-06-24-20-15-17+0500.zip,aplog.25,41.32585443,69.34865902,06-24 16:42:08.550
All2024-06-24-20-15-17+0500.zip,aplog.25,41.32475602,69.34800852,06-24 16:42:18.592
All2024-06-24-20-15-17+0500.zip,aplog.25,41.3241451,69.34762791,06-24 16:42:28.551
All2024-06-24-20-15-17+0500.zip,aplog.25,41.32413054,69.34762943,06-24 16:42:38.560
All2024-06-24-20-15-17+0500.zip,aplog.25,41.32393872,69.34747915,06-24 16:42:48.553
All2024-06-24-20-15-17+0500.zip,aplog.25,41.32318339,69.34656033,06-24 16:42:58.558
All2024-06-24-20-15-17+0500.zip,aplog.25,41.32241135,69.34550439,06-24 16:43:08.577
All2024-06-24-20-15-17+0500.zip,aplog.25,41.3216914,69.34450193,06-24 16:43:18.584
All2024-06-24-20-15-17+0500.zip,aplog.26,41.32929282,69.35495844,06-24 16:40:48.545
All2024-06-24-20-15-17+0500.zip,aplog.26,41.32928713,69.35495163,06-24 16:40:58.549
All2024-06-24-20-15-17+0500.zip,aplog.26,41.32879642,69.35450361,06-24 16:41:08.579
All2024-06-24-20-15-17+0500.zip,aplog.26,41.32784356,69.35365501,06-24 16:41:18.602
All2024-06-24-20-15-17+0500.zip,aplog.26,41.32724193,69.35250893,06-24 16:41:28.583
All2024-06-24-20-15-17+0500.zip,aplog.26,41.3275245,69.35098798,06-24 16:41:38.569
All2024-06-24-20-15-17+0500.zip,aplog.26,41.32774021,69.3499224,06-24 16:41:48.580
All2024-06-24-20-15-17+0500.zip,aplog.26,41.32687533,69.34927242,06-24 16:41:58.580
All2024-06-24-20-15-17+0500.zip,aplog.27,41.32983809,69.35545933,06-24 16:39:28.565
All2024-06-24-20-15-17+0500.zip,aplog.27,41.32978757,69.35542773,06-24 16:39:38.583
All2024-06-24-20-15-17+0500.zip,aplog.27,41.32978741,69.35542826,06-24 16:39:48.557
All2024-06-24-20-15-17+0500.zip,aplog.27,41.32978714,69.35542804,06-24 16:39:58.555
All2024-06-24-20-15-17+0500.zip,aplog.27,41.32958872,69.35523994,06-24 16:40:08.579
All2024-06-24-20-15-17+0500.zip,aplog.27,41.32929262,69.35496312,06-24 16:40:18.584
All2024-06-24-20-15-17+0500.zip,aplog.27,41.32929272,69.35495813,06-24 16:40:28.550
All2024-06-24-20-15-17+0500.zip,aplog.27,41.32929283,69.35495834,06-24 16:40:38.574
All2024-06-24-20-15-17+0500.zip,aplog.28,41.3342128,69.36083958,06-24 16:38:18.578
All2024-06-24-20-15-17+0500.zip,aplog.28,41.33469217,69.35986874,06-24 16:38:28.572
All2024-06-24-20-15-17+0500.zip,aplog.28,41.33385192,69.35906951,06-24 16:38:38.583
All2024-06-24-20-15-17+0500.zip,aplog.28,41.33290844,69.35821678,06-24 16:38:48.558
All2024-06-24-20-15-17+0500.zip,aplog.28,41.33212088,69.35752238,06-24 16:38:58.573
All2024-06-24-20-15-17+0500.zip,aplog.28,41.33136675,69.3568405,06-24 16:39:08.568
All2024-06-24-20-15-17+0500.zip,aplog.28,41.33052658,69.35608634,06-24 16:39:18.575
All2024-06-24-20-15-17+0500.zip,aplog.29,41.33377001,69.36292226,06-24 16:37:28.557
All2024-06-24-20-15-17+0500.zip,aplog.29,41.33392237,69.36270025,06-24 16:37:38.566
All2024-06-24-20-15-17+0500.zip,aplog.29,41.3342825,69.36211961,06-24 16:37:48.561
All2024-06-24-20-15-17+0500.zip,aplog.29,41.33439859,69.36167228,06-24 16:37:58.559
All2024-06-24-20-15-17+0500.zip,aplog.29,41.33404418,69.36131266,06-24 16:38:08.575
All2024-06-24-20-15-17+0500.zip,aplog.30,41.33373146,69.36302491,06-24 16:36:08.571
All2024-06-24-20-15-17+0500.zip,aplog.30,41.33373138,69.36302474,06-24 16:36:18.563
All2024-06-24-20-15-17+0500.zip,aplog.30,41.33373182,69.36302404,06-24 16:36:28.575
All2024-06-24-20-15-17+0500.zip,aplog.30,41.33373191,69.36302333,06-24 16:36:38.568
All2024-06-24-20-15-17+0500.zip,aplog.30,41.33370062,69.36307387,06-24 16:36:48.590
All2024-06-24-20-15-17+0500.zip,aplog.30,41.33369695,69.36304692,06-24 16:36:58.548
All2024-06-24-20-15-17+0500.zip,aplog.30,41.33372699,69.36298155,06-24 16:37:08.555
All2024-06-24-20-15-17+0500.zip,aplog.30,41.33373072,69.36298707,06-24 16:37:18.556
All2024-06-24-23-49-30+0500.zip,aplog.01,41.32649996,69.29088007,06-24 22:40:27.543
All2024-06-24-23-49-30+0500.zip,aplog.01,41.32549168,69.29088848,06-24 22:40:37.552
All2024-06-24-23-49-30+0500.zip,aplog.01,41.32463783,69.29071885,06-24 22:40:47.554
All2024-06-24-23-49-30+0500.zip,aplog.01,41.32426446,69.29082477,06-24 22:40:57.546
All2024-06-24-23-49-30+0500.zip,aplog.01,41.32425956,69.29082233,06-24 22:41:07.547
All2024-06-24-23-49-30+0500.zip,aplog.02,41.32495462,69.30416969,06-24 22:38:47.548
All2024-06-24-23-49-30+0500.zip,aplog.02,41.32513924,69.3034785,06-24 22:38:57.550
All2024-06-24-23-49-30+0500.zip,aplog.02,41.3251194,69.30192412,06-24 22:39:07.560
All2024-06-24-23-49-30+0500.zip,aplog.02,41.32506517,69.30021699,06-24 22:39:17.550
All2024-06-24-23-49-30+0500.zip,aplog.02,41.32500517,69.29854564,06-24 22:39:27.544
All2024-06-24-23-49-30+0500.zip,aplog.02,41.32513201,69.29673732,06-24 22:39:37.561
All2024-06-24-23-49-30+0500.zip,aplog.02,41.32557054,69.29472975,06-24 22:39:47.545
All2024-06-24-23-49-30+0500.zip,aplog.02,41.32647021,69.2928293,06-24 22:39:57.547
All2024-06-24-23-49-30+0500.zip,aplog.02,41.32687571,69.29127725,06-24 22:40:07.555
All2024-06-24-23-49-30+0500.zip,aplog.02,41.32687582,69.29110563,06-24 22:40:17.538
All2024-06-24-23-49-30+0500.zip,aplog.03,41.32286658,69.31457016,06-24 22:37:07.546
All2024-06-24-23-49-30+0500.zip,aplog.03,41.32215666,69.31247249,06-24 22:37:17.549
All2024-06-24-23-49-30+0500.zip,aplog.03,41.32154228,69.31076243,06-24 22:37:27.549
All2024-06-24-23-49-30+0500.zip,aplog.03,41.3210361,69.3090081,06-24 22:37:37.550
All2024-06-24-23-49-30+0500.zip,aplog.03,41.32089308,69.30717078,06-24 22:37:47.541
All2024-06-24-23-49-30+0500.zip,aplog.03,41.3209659,69.30536545,06-24 22:37:57.541
All2024-06-24-23-49-30+0500.zip,aplog.03,41.32108229,69.30380517,06-24 22:38:07.550
All2024-06-24-23-49-30+0500.zip,aplog.03,41.3218285,69.3034418,06-24 22:38:17.545
All2024-06-24-23-49-30+0500.zip,aplog.03,41.32336461,69.30381067,06-24 22:38:27.547
All2024-06-24-23-49-30+0500.zip,aplog.03,41.32444849,69.30408616,06-24 22:38:37.554
All2024-06-24-23-49-30+0500.zip,aplog.04,41.32576586,69.32564213,06-24 22:35:27.541
All2024-06-24-23-49-30+0500.zip,aplog.04,41.3256289,69.32485165,06-24 22:35:37.550
All2024-06-24-23-49-30+0500.zip,aplog.04,41.32560764,69.32481932,06-24 22:35:47.554
All2024-06-24-23-49-30+0500.zip,aplog.04,41.32560654,69.32482219,06-24 22:35:57.548
All2024-06-24-23-49-30+0500.zip,aplog.04,41.32560864,69.32480482,06-24 22:36:07.555
All2024-06-24-23-49-30+0500.zip,aplog.04,41.32547926,69.32381928,06-24 22:36:17.564
All2024-06-24-23-49-30+0500.zip,aplog.04,41.32519059,69.3221058,06-24 22:36:27.557
All2024-06-24-23-49-30+0500.zip,aplog.04,41.32469587,69.32013956,06-24 22:36:37.541
All2024-06-24-23-49-30+0500.zip,aplog.04,41.32417243,69.31841365,06-24 22:36:47.545
All2024-06-24-23-49-30+0500.zip,aplog.04,41.32357634,69.31663717,06-24 22:36:57.551
All2024-06-24-23-49-30+0500.zip,aplog.05,41.32577619,69.33257458,06-24 22:33:57.541
All2024-06-24-23-49-30+0500.zip,aplog.05,41.32618547,69.33246049,06-24 22:34:07.544
All2024-06-24-23-49-30+0500.zip,aplog.05,41.32618384,69.33245045,06-24 22:34:17.587
All2024-06-24-23-49-30+0500.zip,aplog.05,41.32618261,69.33245031,06-24 22:34:27.560
All2024-06-24-23-49-30+0500.zip,aplog.05,41.32618217,69.3324496,06-24 22:34:37.566
All2024-06-24-23-49-30+0500.zip,aplog.05,41.32635296,69.33241568,06-24 22:34:47.556
All2024-06-24-23-49-30+0500.zip,aplog.05,41.32654433,69.33178703,06-24 22:34:57.551
All2024-06-24-23-49-30+0500.zip,aplog.05,41.32629567,69.32985602,06-24 22:35:07.560
All2024-06-24-23-49-30+0500.zip,aplog.05,41.32602546,69.32753858,06-24 22:35:17.541
All2024-06-24-23-49-30+0500.zip,aplog.06,41.31806974,69.33475162,06-24 22:32:47.541
All2024-06-24-23-49-30+0500.zip,aplog.06,41.31892968,69.3342939,06-24 22:32:57.541
All2024-06-24-23-49-30+0500.zip,aplog.06,41.31997225,69.33404164,06-24 22:33:07.549
All2024-06-24-23-49-30+0500.zip,aplog.06,41.32107706,69.33377147,06-24 22:33:17.564
All2024-06-24-23-49-30+0500.zip,aplog.06,41.32236134,69.33344154,06-24 22:33:27.549
All2024-06-24-23-49-30+0500.zip,aplog.06,41.32360503,69.33313497,06-24 22:33:37.547
All2024-06-24-23-49-30+0500.zip,aplog.06,41.32474773,69.33284221,06-24 22:33:47.564
All2024-06-24-23-49-30+0500.zip,aplog.07,41.3176469,69.33533908,06-24 22:32:37.561
All2024-06-24-23-49-30+0500.zip,aplog.08,41.31701945,69.33605807,06-24 21:37:25.563
All2024-06-24-23-49-30+0500.zip,aplog.08,41.3168869,69.33586956,06-24 21:37:35.582
All2024-06-24-23-49-30+0500.zip,aplog.09,41.32569287,69.33257913,06-24 21:35:45.564
All2024-06-24-23-49-30+0500.zip,aplog.09,41.32508203,69.33270005,06-24 21:35:55.567
All2024-06-24-23-49-30+0500.zip,aplog.09,41.32400092,69.33299027,06-24 21:36:05.559
All2024-06-24-23-49-30+0500.zip,aplog.09,41.32280144,69.33327718,06-24 21:36:15.561
All2024-06-24-23-49-30+0500.zip,aplog.09,41.32162779,69.33357491,06-24 21:36:25.544
All2024-06-24-23-49-30+0500.zip,aplog.09,41.32038963,69.33388797,06-24 21:36:35.567
All2024-06-24-23-49-30+0500.zip,aplog.09,41.31968035,69.33408312,06-24 21:36:45.559
All2024-06-24-23-49-30+0500.zip,aplog.09,41.3188331,69.33426702,06-24 21:36:55.566
All2024-06-24-23-49-30+0500.zip,aplog.09,41.31800843,69.33473034,06-24 21:37:05.561
All2024-06-24-23-49-30+0500.zip,aplog.09,41.31745736,69.33549232,06-24 21:37:15.574
All2024-06-24-23-49-30+0500.zip,aplog.10,41.32552152,69.32504917,06-24 21:34:05.568
All2024-06-24-23-49-30+0500.zip,aplog.10,41.32552212,69.32504855,06-24 21:34:15.564
All2024-06-24-23-49-30+0500.zip,aplog.10,41.32552282,69.32504579,06-24 21:34:25.569
All2024-06-24-23-49-30+0500.zip,aplog.10,41.32552557,69.32506038,06-24 21:34:35.566
All2024-06-24-23-49-30+0500.zip,aplog.10,41.32571588,69.32635874,06-24 21:34:45.567
All2024-06-24-23-49-30+0500.zip,aplog.10,41.32598644,69.32829611,06-24 21:34:55.582
All2024-06-24-23-49-30+0500.zip,aplog.10,41.32622415,69.32974679,06-24 21:35:05.557
All2024-06-24-23-49-30+0500.zip,aplog.10,41.32636783,69.33118666,06-24 21:35:15.556
All2024-06-24-23-49-30+0500.zip,aplog.10,41.32647436,69.33213064,06-24 21:35:25.565
All2024-06-24-23-49-30+0500.zip,aplog.10,41.3261575,69.33244713,06-24 21:35:35.566
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32461917,69.32030884,06-24 21:32:05.557
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32507089,69.32214466,06-24 21:32:15.569
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32525366,69.32322883,06-24 21:32:25.573
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32530437,69.32362482,06-24 21:32:35.568
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32530578,69.32367067,06-24 21:32:45.564
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32529742,69.32366767,06-24 21:32:55.566
All2024-06-24-23-49-30+0500.zip,aplog.11,41.3252968,69.32366917,06-24 21:33:05.566
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32530042,69.32368768,06-24 21:33:15.563
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32536809,69.32403296,06-24 21:33:25.561
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32549475,69.32484565,06-24 21:33:35.559
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32552003,69.32504591,06-24 21:33:45.558
All2024-06-24-23-49-30+0500.zip,aplog.11,41.32552165,69.3250489,06-24 21:33:55.562
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32072906,69.30759529,06-24 21:30:25.580
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32080035,69.30863107,06-24 21:30:35.569
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32080252,69.30868624,06-24 21:30:45.565
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32080054,69.30868689,06-24 21:30:55.544
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32080264,69.30868699,06-24 21:31:05.573
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32097355,69.30955539,06-24 21:31:15.569
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32147658,69.31117924,06-24 21:31:25.554
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32229288,69.3135611,06-24 21:31:35.543
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32315633,69.31595099,06-24 21:31:45.553
All2024-06-24-23-49-30+0500.zip,aplog.12,41.32394672,69.31811523,06-24 21:31:55.553
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32499847,69.30360332,06-24 21:28:45.559
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32499983,69.30360532,06-24 21:28:55.563
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32491638,69.30392833,06-24 21:29:05.566
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32398557,69.30381572,06-24 21:29:15.570
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32256292,69.30343879,06-24 21:29:25.570
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32173494,69.3032639,06-24 21:29:35.583
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32171468,69.30324398,06-24 21:29:45.565
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32125425,69.30314257,06-24 21:29:55.568
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32088716,69.30399039,06-24 21:30:05.561
All2024-06-24-23-49-30+0500.zip,aplog.13,41.32079049,69.30573379,06-24 21:30:15.568
All2024-06-24-23-49-30+0500.zip,aplog.14,41.32496233,69.2971146,06-24 21:27:25.578
All2024-06-24-23-49-30+0500.zip,aplog.14,41.32494504,69.29795308,06-24 21:27:35.567
All2024-06-24-23-49-30+0500.zip,aplog.14,41.32494164,69.29810088,06-24 21:27:45.554
All2024-06-24-23-49-30+0500.zip,aplog.14,41.32493364,69.29941956,06-24 21:27:55.570
All2024-06-24-23-49-30+0500.zip,aplog.14,41.32501552,69.30110254,06-24 21:28:05.585
All2024-06-24-23-49-30+0500.zip,aplog.14,41.32507731,69.30260483,06-24 21:28:15.566
All2024-06-24-23-49-30+0500.zip,aplog.14,41.3249903,69.30357788,06-24 21:28:25.545
All2024-06-24-23-49-30+0500.zip,aplog.14,41.32499812,69.3035999,06-24 21:28:35.553
All2024-06-24-23-49-30+0500.zip,aplog.15,41.32441014,69.29081263,06-24 21:26:25.564
All2024-06-24-23-49-30+0500.zip,aplog.15,41.32502521,69.29085378,06-24 21:26:35.564
All2024-06-24-23-49-30+0500.zip,aplog.15,41.32624955,69.29110662,06-24 21:26:45.580
All2024-06-24-23-49-30+0500.zip,aplog.15,41.32665529,69.29187649,06-24 21:26:55.568
All2024-06-24-23-49-30+0500.zip,aplog.15,41.3259575,69.29366969,06-24 21:27:05.561
All2024-06-24-23-49-30+0500.zip,aplog.15,41.32520197,69.29544435,06-24 21:27:15.562
All2024-06-24-23-49-30+0500.zip,aplog.17,41.32689676,69.29130415,06-24 20:31:33.554
All2024-06-24-23-49-30+0500.zip,aplog.17,41.32689988,69.29109808,06-24 20:31:43.589
All2024-06-24-23-49-30+0500.zip,aplog.17,41.32676286,69.29090755,06-24 20:31:53.580
All2024-06-24-23-49-30+0500.zip,aplog.17,41.32577496,69.29087936,06-24 20:32:03.558
All2024-06-24-23-49-30+0500.zip,aplog.17,41.32473153,69.29073495,06-24 20:32:13.566
All2024-06-24-23-49-30+0500.zip,aplog.17,41.32436758,69.2906686,06-24 20:32:23.551
All2024-06-24-23-49-30+0500.zip,aplog.18,41.32515603,69.30308306,06-24 20:30:13.552
All2024-06-24-23-49-30+0500.zip,aplog.18,41.32511505,69.30190151,06-24 20:30:23.579
All2024-06-24-23-49-30+0500.zip,aplog.18,41.32508075,69.3003294,06-24 20:30:33.563
All2024-06-24-23-49-30+0500.zip,aplog.18,41.32502973,69.29871416,06-24 20:30:43.582
All2024-06-24-23-49-30+0500.zip,aplog.18,41.32513802,69.29693301,06-24 20:30:53.552
All2024-06-24-23-49-30+0500.zip,aplog.18,41.32545478,69.29515915,06-24 20:31:03.573
All2024-06-24-23-49-30+0500.zip,aplog.18,41.32616346,69.2935847,06-24 20:31:13.555
All2024-06-24-23-49-30+0500.zip,aplog.18,41.32674819,69.29203333,06-24 20:31:23.561
All2024-06-24-23-49-30+0500.zip,aplog.19,41.3209444,69.30590939,06-24 20:28:53.569
All2024-06-24-23-49-30+0500.zip,aplog.19,41.32102295,69.30475859,06-24 20:29:03.548
All2024-06-24-23-49-30+0500.zip,aplog.19,41.32113815,69.30353497,06-24 20:29:13.563
All2024-06-24-23-49-30+0500.zip,aplog.19,41.32200191,69.30348751,06-24 20:29:23.554
All2024-06-24-23-49-30+0500.zip,aplog.19,41.32332243,69.30379513,06-24 20:29:33.556
All2024-06-24-23-49-30+0500.zip,aplog.19,41.32429447,69.30405704,06-24 20:29:43.568
All2024-06-24-23-49-30+0500.zip,aplog.19,41.32463836,69.30413231,06-24 20:29:53.547
All2024-06-24-23-49-30+0500.zip,aplog.19,41.32505253,69.30404171,06-24 20:30:03.585
All2024-06-24-23-49-30+0500.zip,aplog.20,41.32287832,69.31461614,06-24 20:27:43.556
All2024-06-24-23-49-30+0500.zip,aplog.20,41.3223681,69.31299994,06-24 20:27:53.570
All2024-06-24-23-49-30+0500.zip,aplog.20,41.3218978,69.3117274,06-24 20:28:03.582
All2024-06-24-23-49-30+0500.zip,aplog.20,41.32153955,69.31068356,06-24 20:28:13.556
All2024-06-24-23-49-30+0500.zip,aplog.20,41.3211573,69.30951559,06-24 20:28:23.555
All2024-06-24-23-49-30+0500.zip,aplog.20,41.32094803,69.3083341,06-24 20:28:33.558
All2024-06-24-23-49-30+0500.zip,aplog.20,41.3209195,69.30692691,06-24 20:28:43.583
All2024-06-24-23-49-30+0500.zip,aplog.21,41.32698787,69.32688241,06-24 20:26:23.570
All2024-06-24-23-49-30+0500.zip,aplog.21,41.32604967,69.32585154,06-24 20:26:33.552
All2024-06-24-23-49-30+0500.zip,aplog.21,41.32553497,69.3241274,06-24 20:26:43.578
All2024-06-24-23-49-30+0500.zip,aplog.21,41.32514777,69.32191237,06-24 20:26:53.552
All2024-06-24-23-49-30+0500.zip,aplog.21,41.3245546,69.31959831,06-24 20:27:03.560
All2024-06-24-23-49-30+0500.zip,aplog.21,41.32416814,69.31830938,06-24 20:27:13.557
All2024-06-24-23-49-30+0500.zip,aplog.21,41.32389625,69.31749978,06-24 20:27:23.568
All2024-06-24-23-49-30+0500.zip,aplog.21,41.32341076,69.31612867,06-24 20:27:33.561
All2024-06-24-23-49-30+0500.zip,aplog.22,41.33423059,69.3346134,06-24 20:25:03.565
All2024-06-24-23-49-30+0500.zip,aplog.22,41.33276661,69.33305744,06-24 20:25:13.567
All2024-06-24-23-49-30+0500.zip,aplog.22,41.33113736,69.33130144,06-24 20:25:23.550
All2024-06-24-23-49-30+0500.zip,aplog.22,41.33021948,69.33032842,06-24 20:25:33.566
All2024-06-24-23-49-30+0500.zip,aplog.22,41.33016506,69.3302903,06-24 20:25:43.546
All2024-06-24-23-49-30+0500.zip,aplog.22,41.33016324,69.33028842,06-24 20:25:53.577
